TAZ_id,Lat_centroid,Lng_centroid,Nb_nodes_in_Taz,Area_taz
1649,34.0468935545121,-118.20315031188487,0,320874.50158
1650,34.033890602323794,-118.20116814752467,3,263264.26718
1651,33.98554508254325,-118.20057714388786,0,435267.36378
1652,34.04989319473317,-118.20093238992804,2,281932.79992
1653,33.96574882603479,-118.20039864129859,0,574575.69928
1655,33.968266988494356,-118.19714775096404,0,323874.1556
1656,34.038786960384925,-118.19871465452034,2,603482.23806
1657,34.05267795355079,-118.1969946813753,5,532350.7088
1658,33.97278345988657,-118.19520501767643,0,800786.28105
1659,34.01744392893807,-118.1974988436928,18,922055.22055
1660,33.977207604617234,-118.19656858307117,0,705279.86051
1661,34.05918463249576,-118.19635877973529,11,640493.30834
1662,33.939345033067404,-118.19583156097666,0,1024643.18463
1663,34.02488284637309,-118.19557031342275,3,518089.24222
1665,34.04498561824573,-118.19557587542783,2,487150.64078
1666,33.94620810206398,-118.19400825719744,0,839985.41003
1667,33.989956665654375,-118.19517009246948,0,466865.77477
1668,33.92331143034766,-118.1941256917452,0,1214707.95562
1669,33.98509923912752,-118.19485409166765,0,239802.21097
1670,34.03337825139611,-118.19448456580727,18,448622.09307
1671,33.98049890095076,-118.19418583067748,0,550152.16939
1674,33.99366958595672,-118.19346407490673,0,481884.73983
1675,33.95491338855807,-118.19186335709391,0,1320382.6739
1676,33.93099965006693,-118.19017096401764,0,1237985.97014
1677,33.98463055978868,-118.19103524416063,0,184681.01077
1678,33.966275982592734,-118.19061616559141,0,414379.28743
1679,34.002950038267265,-118.19215709682295,18,4091111.56598
1680,34.03609148144653,-118.18850268738946,11,699359.4691
1681,34.04327484643646,-118.18860395027794,4,443913.66725
1683,33.95986257725721,-118.18499918409424,0,876050.10055
1684,34.0508765396293,-118.18838997598584,5,768727.63042
1685,33.988063428319705,-118.18714132317702,3,467261.47012
1686,34.02573883278848,-118.18592790971782,1,447146.29469
1687,34.02973644806978,-118.18606749066645,5,554810.33364
1688,34.016926236497376,-118.18268968172475,26,892875.72808
1689,33.96612312406957,-118.18287178658909,0,549469.98796
1690,33.92186476531446,-118.18138987208907,0,1805794.61249
1691,33.97497737227966,-118.18403472451499,0,766174.49531
1692,34.02175717725379,-118.18224295173576,6,785697.17384
1693,33.98359682409256,-118.1827007860647,0,318391.95917
1694,33.988845993702796,-118.1820767082151,0,400264.81222
1695,33.9440261182788,-118.18077093600922,0,3147780.37232
1696,34.05230585405658,-118.1812508028106,5,578291.00702
1697,34.04451582901781,-118.18101390553731,4,522154.24412
1698,34.03683923594787,-118.18158200222756,16,498227.39066
1699,34.05921127003102,-118.18399539058906,28,1055301.9322
1700,33.97526824184059,-118.17913764952007,0,514661.18651
1701,33.95955941835705,-118.17562655309153,0,364446.63554
1702,34.00963592156188,-118.17580302560846,78,3280649.93703
1703,33.964815221311014,-118.1750134595116,0,395741.0882
1704,34.053970504215165,-118.17554692464826,6,559272.57685
1705,33.983572125338824,-118.17382636302321,3,748119.06325
1706,34.04075963058637,-118.17390837204962,39,997055.85933
1707,34.029049295773575,-118.17252485630893,55,1664858.03107
1708,33.991301443310526,-118.1697986387081,17,2719396.13596
1709,34.05277672536151,-118.17162179882864,6,662609.39001
1710,34.01989097223706,-118.17084742023238,30,435340.45963
1711,33.97103225583541,-118.17188526979923,0,1612137.4667
1712,33.95811069491768,-118.1673639848209,0,523952.52031
1713,33.920403680438845,-118.1679838069382,0,2203189.6438
1714,33.94259075887794,-118.16801465447003,0,3140245.1999
1715,33.97181756022832,-118.165875719339,0,535638.05399
1716,34.03875946290851,-118.1658832030607,37,899966.62009
1717,34.018675919568956,-118.16479082028093,1,448084.69819
1718,34.02383705463423,-118.16237430235547,1,366569.2841
1719,33.970205906183395,-118.16164534280576,0,799509.46503
1720,34.02980229213771,-118.16151380847661,7,433832.17171
1721,33.95960297597473,-118.16111052892536,0,582765.53506
1722,34.01588184843549,-118.15977737436931,10,670550.93089
1723,33.97389645904716,-118.15553177860424,0,742225.25936
1724,33.99964070407934,-118.15618786019643,27,2330108.66597
1725,33.96742154258434,-118.15371697913274,0,758298.47484
1726,33.95748738538792,-118.15454751097788,0,800713.19853
1727,34.029461543528555,-118.15518920019049,11,583948.2572
1728,34.01385988058897,-118.15199228842634,4,930044.12955
1729,34.03886871455246,-118.15475404825297,20,1541517.59718
1730,34.021688699324876,-118.15208524769123,3,636786.07071
1731,33.98533693747723,-118.15160983180972,8,3501742.73724
1732,34.02781148769416,-118.14794600455143,14,855427.08643
1733,33.967890329160596,-118.14689357479641,0,778603.02685
1734,34.00405558883071,-118.14179615924455,18,2654716.90236
1735,34.013278396638874,-118.14241139298363,23,782926.86764
1736,33.96729995448978,-118.14002504331576,0,918423.90385
1737,34.01869096875747,-118.13917914560338,14,616380.05907
1738,34.02721734497116,-118.13657264082165,30,1801821.37416
1739,33.993268733832515,-118.13418728903221,5,1617465.32032
1740,33.97790784269754,-118.13460204697476,11,2275657.79909
1741,34.011776496953495,-118.13245858213759,19,707403.37056
1742,34.01906931645814,-118.12832678317697,8,669570.45013
1743,34.02664823852977,-118.12646061651272,12,736166.62688
1744,34.00598423577452,-118.12363423229617,5,1375425.17338
1745,33.98652912476254,-118.12209178982155,5,3007771.6279
1746,34.003528827824674,-118.11740576057854,1,832949.5554
1747,34.02838826739266,-118.11119533255876,18,2355214.96636
1748,34.015352814388926,-118.11547664619509,9,1321431.87117
1749,34.02071392367565,-118.11390044793167,1,660240.75418
1750,33.99733041891226,-118.11178638253502,2,1044663.631
1751,34.00499083898797,-118.10530013103507,10,1419524.63266
1752,34.01228412047849,-118.10067486874664,9,975081.97774
1753,34.02862705621463,-118.08899324235597,14,3562737.67263
1754,34.01997452354607,-118.09066891225036,4,1289405.54008
1761,33.9254567155145,-118.16181645529136,0,909831.67931
1762,33.93193815198531,-118.15558289915498,0,2523328.83083
1767,33.9424241848488,-118.14977092276708,0,1871764.16878
1771,33.92808276713573,-118.14531139741673,0,788292.20653
1772,33.95197529873628,-118.14382030614792,0,2848776.98023
1776,33.92457099691276,-118.1381273379872,0,1400339.12416
1778,33.93527959803238,-118.13391187951628,0,1529372.90188
1780,33.96411995906614,-118.13120197101304,0,2176595.72029
1782,33.94593599697072,-118.12987461468596,0,1274551.06088
1783,33.92253125544738,-118.12948929703592,0,1036324.10437
1787,33.94270845793652,-118.12309073189593,0,817637.40871
1790,33.95828584061498,-118.12006064918553,1,2647635.86682
1791,33.92507949714628,-118.11851605795472,0,2340317.34588
1794,33.9376029972845,-118.11247008923795,0,2465817.53658
1795,33.97692293939553,-118.10974216392684,2,3600818.24764
1798,33.94962704498268,-118.10580024844023,0,2662690.26515
1801,33.965017739298446,-118.10324687261499,0,1262789.18355
1802,33.92500351448847,-118.10137204017725,0,2509175.14232
1803,33.93577863614698,-118.0978906266534,0,872341.35831
1804,33.99491664950614,-118.09662838611226,13,3239231.49554
1806,33.97637496945584,-118.09687394436807,0,941984.13149
1808,33.95992955811276,-118.09438350918387,0,1930681.38088
1814,33.92347925443238,-118.08792761564331,0,1835129.14712
1817,33.97303594079601,-118.08980201806493,0,885801.35384
1819,33.941024814885004,-118.08857952428728,0,2358664.93491
1820,34.008099775144224,-118.08849587232439,14,1215816.81302
1821,33.98393149693049,-118.08641738435328,2,1926724.9056
1823,34.015335665095094,-118.08405210088247,10,754822.6945
1826,33.99347865637488,-118.08039881489977,4,1415198.45075
1827,33.96795095917745,-118.07869462230082,0,1641536.91445
1832,33.95222903665396,-118.07675553847353,0,4651590.60244
1834,33.92373039023566,-118.07606263394548,0,1648025.21039
1835,34.003626430964694,-118.07631068486242,6,1354236.14591
1839,33.9768742069618,-118.07196831161296,1,1760777.4703
1843,33.931990212077274,-118.0670190857939,0,3643720.64395
1844,33.96679278910509,-118.06877687037262,0,607928.89136
1845,33.92409505310574,-118.06711623336889,0,796337.19669
1848,34.01315915484583,-118.06750414719801,30,3321508.09765
1850,33.984778242855164,-118.06541602572702,6,2358536.36785
1851,33.99884229983852,-118.06337731888698,28,1519993.36407
1852,33.96005475020601,-118.06140396010635,0,2428968.48809
1857,33.99119434052423,-118.05309236329919,0,2006207.27951
1859,33.97264273616375,-118.05223645044863,0,1931559.13175
1860,33.94855965756432,-118.05267670959779,1,1982723.88653
1861,33.93657038462961,-118.05219590839681,0,1866557.43201
1862,33.92434922025403,-118.05082365732962,0,1328871.7259
1863,33.9819777706019,-118.04740185118283,1,1067527.7662
1865,33.96153652271832,-118.04502361780557,0,2008410.92679
1866,33.925297802646696,-118.04143349772956,0,1635066.29602
1867,33.970859784324176,-118.03804438866432,1,1123903.88642
1868,33.94597615040424,-118.0409414244207,0,1246594.11725
1871,34.0149560470264,-118.03887862731435,24,8464133.88268
1873,33.9792508211528,-118.03699660845398,0,744959.32814
1874,33.98610182126817,-118.03647539436315,2,804341.11144
1875,33.93937950145469,-118.03488831325093,0,1140239.33631
1877,33.95159549832985,-118.03399859528696,0,1022976.61665
1878,33.99882839559353,-118.02868426015112,3,6662196.7989
1879,33.96791183601312,-118.02925225442544,0,774921.15354
1880,33.93249186442988,-118.02665388019123,0,1344081.04493
1881,33.955890752371104,-118.02746449172396,0,1379265.43724
1882,33.92258563961645,-118.0288000335243,0,2050048.37694
1884,33.941692452824164,-118.02133220928128,1,1565432.79133
1885,33.961820902294846,-118.01988367102015,0,1391470.88808
1888,33.94812901367656,-118.01507591002392,0,1070302.05305
1889,33.92256485093859,-118.01113617177613,0,1378564.75475
1890,33.93308849512582,-118.01331346896949,0,1554926.29961
1891,33.978054353693416,-118.01039802662167,1,9780422.83323
1895,33.94184605070149,-118.0007820977343,0,1586742.02032
1896,33.93202863001719,-118.00319611827787,0,1243698.55043
1898,33.96008526795913,-117.99504960670028,0,6405862.40755
1899,33.927460339467316,-117.99474962293232,0,1171802.66923
1901,33.922195480425074,-117.98453085556719,0,1743206.82674
1902,33.93562519253882,-117.98460512567969,0,1927420.29501
1903,33.956046971850796,-117.97411830796963,1,7177767.3313
1904,33.96024463381849,-117.942945276472,0,9949442.65098
1905,34.04438395931233,-118.2827215867866,2,180712.16986
1906,34.0491172696544,-118.28234512580768,0,149761.72284
1907,34.065727633163995,-118.28254157012339,0,170299.14958
1908,34.05293302462205,-118.28190983964973,3,178154.71622
1909,34.06276286927264,-118.28110475566302,6,164656.99246
1910,34.056721285105844,-118.28152507310224,4,215563.33772
1911,34.07215903809365,-118.2817728508394,1,349978.86156
1912,34.042302592431874,-118.28040028338381,2,238429.05378
1913,34.03470748297952,-118.28085162977884,5,372666.2356
1914,34.0267488520758,-118.2808594255699,5,490237.84883
1915,34.04721321628373,-118.27825502829873,1,179023.94332
1916,34.03164960431639,-118.27690391931348,16,358534.8307
1917,34.06970905063224,-118.27798316025581,5,324187.75487
1918,34.060998432872395,-118.27752107119828,7,479730.33727
1919,34.05466194656443,-118.27722131642598,2,136170.9514
1920,34.05055194059144,-118.27695057246068,3,231073.22483
1921,34.03951116639977,-118.2745418481782,80,738681.65894
1922,34.05313274487093,-118.27384487827777,2,138135.19069
1923,34.0597996085448,-118.27335982784541,1,159214.58728
1924,34.022673189837285,-118.27270545223703,12,863888.33611
1925,34.06772874925852,-118.2730949922426,4,504012.00699
1926,34.05644620791962,-118.2723723111728,3,183963.51757
1927,34.04685100844584,-118.27231239454433,31,408431.98355
1928,34.05956804451978,-118.27009322891607,0,112048.25497
1929,34.02918237330548,-118.2689062634296,19,886445.82056
1930,34.044322433394875,-118.26785315232092,22,370899.36632
1931,34.050730003239124,-118.26830179074928,16,306175.4971
1932,34.06564275898178,-118.26797253591883,1,455371.60844
1933,34.05518619960273,-118.26752147203477,2,304706.29606
1934,34.03624352224329,-118.26719884674507,37,465733.32646
1935,34.057855984850484,-118.2648764883468,0,193896.33549
1936,34.048122267173206,-118.26239198468159,15,188501.78973
1937,34.042007420207035,-118.2624882415736,22,495019.40911
1938,34.05239280084522,-118.26262916181295,13,169736.97529
1939,34.03342608505683,-118.26194527620862,33,409384.15947
1940,34.06204865182888,-118.26186437746765,23,713202.97319
1941,34.05548693870268,-118.25999367901753,16,241272.23487
1942,34.050850297513215,-118.25901489681691,14,133577.654
1943,34.045859387411014,-118.25794380906444,8,203498.98182
1944,34.03875562579529,-118.2573675043078,23,409001.63589
1945,34.06300872029391,-118.2557620921324,28,659750.52738
1946,34.0487363132376,-118.2552686025675,9,203188.94264
1947,34.05242362096344,-118.25385215920556,63,322625.9578
1948,34.04329174161115,-118.25389217418278,8,176934.75333
1949,34.05622271270491,-118.25289684532842,22,151943.25668
1950,34.04600686952656,-118.25102199792681,5,195674.50859
1951,34.059331032142836,-118.24981885868547,28,199399.08644
1952,34.05405337016528,-118.24949137912755,24,143648.8181
1953,34.04952834945547,-118.24752538032786,10,313317.60321
1954,34.057149424816494,-118.24661399020931,9,188658.03169
1955,34.0552087776498,-118.24399155916826,9,110893.47767
1956,34.16158663963015,-118.2991623661855,32,985636.37221
1957,34.13486860835874,-118.29212395843383,175,16773262.57161
1958,34.16875180327089,-118.29050986443093,8,905774.80292
1959,34.172370034909015,-118.28868246567237,3,668746.14097
1960,34.16130262227011,-118.28844535713051,25,1368509.32432
1961,34.17524409035185,-118.286925993688,0,599123.63714
1962,34.09925055372309,-118.2836895834985,2,580087.5982
1963,34.181504832207175,-118.28332764455939,0,1591975.59435
1964,34.085665255071135,-118.28115832909359,9,876262.87401
1965,34.07567050891887,-118.27769608691266,39,402327.41703
1966,34.10530176432875,-118.27853151159302,10,1478130.36653
1967,34.08038026771067,-118.27499372478643,6,712923.13609
1968,34.09169164632459,-118.27405587165721,3,1029421.73647
1969,34.15843953491812,-118.27366589193244,33,931508.41638
1970,34.16569531483696,-118.27265552182598,5,1600988.61352
1971,34.136614080365526,-118.27113461405048,22,2143062.58779
1972,34.15116810644931,-118.26909940986316,17,803264.59101
1973,34.17508102621286,-118.27146067907273,1,1164462.78641
1974,34.07472914862346,-118.26860264907006,18,483182.79123
1975,34.100822976415465,-118.26682023085417,8,1894936.05648
1976,34.0808262641772,-118.26555085074472,10,527566.22614
1977,34.08817128264162,-118.26464730375113,11,1206727.22274
1978,34.07267839937211,-118.26368992778582,26,403656.98944
1979,34.12075694693021,-118.26413667179962,3,922443.25805
1980,34.14468748886955,-118.26315704026067,10,692306.98305
1981,34.140326076179306,-118.2617175298541,8,626936.35868
1982,34.135873280327225,-118.26101479782366,12,543708.98532
1983,34.12881521049037,-118.25891046352922,6,827285.34076
1984,34.16625714483849,-118.26094802845326,0,547178.35518
1985,34.14921405973022,-118.25970277338271,3,478802.56673
1986,34.15545112009306,-118.25977018135674,26,722940.57712
1987,34.1614812916508,-118.25974297356254,5,408863.73802
1988,34.20292439314475,-118.25271851639846,3,13374967.95105
1989,34.072623184143296,-118.25778221844502,18,689070.95513
1990,34.18541289614804,-118.2601920759457,1,11581289.93209
1991,34.08319998271066,-118.25718579058369,12,615292.36385
1992,34.22939975243043,-118.2572408180002,55,2007766.16714
1993,34.102388996354684,-118.25461622654066,99,1773461.36448
1994,34.091551778879634,-118.25390332325959,24,803765.2532
1995,34.06764300559167,-118.25195189949712,34,469377.01061
1996,34.079663324453826,-118.25052417336994,8,1085771.65166
1997,34.244022135676424,-118.25524497663231,4,3496218.83362
1998,34.149168724617425,-118.25052806912817,4,502550.44493
1999,34.13627768298404,-118.24833465584128,2,703478.81575
2000,34.1407531285389,-118.2485561339544,2,511302.57676
2001,34.144479065043626,-118.248445654026,3,497437.09348
2002,34.12824433743123,-118.2488081204239,9,1437629.36493
2003,34.068521850622254,-118.24600670511478,17,676088.88047
2004,34.10217749774383,-118.24548988903587,8,728490.59353
2005,34.15489172835802,-118.2465716426875,37,1096937.74053
2006,34.117820424203636,-118.24502883069196,13,1078346.84113
2007,34.108811661814734,-118.24953363314465,22,2402342.23668
2008,34.16231473904433,-118.24659987260617,7,1344054.75091
2009,34.060076825781806,-118.24184243656347,73,701852.40583
2010,34.06469519015763,-118.23967355699726,9,293901.12293
2011,34.148820944568975,-118.24091281304374,5,576698.37631
2012,34.089760445365336,-118.23987649572425,31,1723620.29939
2013,34.13475756748546,-118.2363627392318,4,1037004.72585
2014,34.109504069046224,-118.23833610560314,14,1086452.48054
2015,34.22067234419911,-118.24028641560919,18,1332586.24827
2016,34.07911365299887,-118.2379778143595,30,2698576.98405
2017,34.14257839552167,-118.23801921891136,4,550448.18068
2018,34.22819037707824,-118.23836827940022,2,1902075.70588
2019,34.20790352420535,-118.23688252036833,17,2188848.942
2020,34.24221140793417,-118.23416770091951,4,4727664.68141
2021,34.15691595814785,-118.23137498337798,60,2051309.47617
2022,34.06922218737388,-118.2304078439477,48,1634496.25421
2023,34.14539244218001,-118.23212828548056,17,564724.2795
2024,34.11646523509795,-118.23327068362755,19,2732534.85523
2025,34.128336235132615,-118.2299526255362,20,1341427.12936
2026,34.101796965667944,-118.22647290272171,0,1545821.85268
2027,34.08833761865523,-118.22572927835958,8,817530.68304
2028,34.2109473488635,-118.22571167028516,35,1675871.92961
2029,34.13610751775052,-118.22372848383347,20,1450415.44802
2030,34.09220286455216,-118.2226258395341,1,420878.14844
2031,34.06758399711039,-118.22019662004031,29,972801.26085
2032,34.08013670195288,-118.21940781224845,76,1559864.0336
2033,34.18493996601266,-118.22031801889753,52,6156056.55913
2034,34.095059833987186,-118.21706332597856,0,1205146.13904
2035,34.1180024723364,-118.2183701385907,6,1765272.02627
2036,34.07622045370697,-118.21190719530334,1,394999.358
2037,34.104884169500316,-118.21039502509919,4,2276537.63572
2038,34.12217460677604,-118.21141238084981,2,729263.86434
2039,34.065083633049646,-118.21154210108129,16,439629.77246
2040,34.07065627478617,-118.21034054527478,2,650937.28274
2041,34.129421224305666,-118.21081141360375,4,1562201.51377
2042,34.13671937876857,-118.20887385313048,4,878750.92599
2043,34.08926866103777,-118.20942084095832,17,697145.01453
2044,34.168984485975045,-118.20609378614242,14,6936071.70132
2045,34.1439340884615,-118.20275293377274,82,4089872.85733
2046,34.081283522872894,-118.20329543436588,6,953630.39001
2047,34.154086295810714,-118.20067572992913,9,4422783.05594
2048,34.11540219046544,-118.20308288079875,0,500192.92535
2049,34.11094120781937,-118.20158508843326,0,427494.00281
2050,34.09264686294848,-118.19919902075164,13,2595493.42155
2051,34.070004292203286,-118.19975029104006,14,960667.64455
2052,34.12323445418898,-118.20025145470828,2,894355.0373
2053,34.10736946255245,-118.19787549212165,2,451961.43188
2054,34.07936017401414,-118.19740159039156,14,902344.38296
2055,34.10398282246842,-118.1970944518878,12,311261.24599
2056,34.114002323421836,-118.19489757846924,0,378449.187
2057,34.12775363943126,-118.1928886455262,0,1237262.89644
2058,34.13478077956211,-118.19285088199649,5,1094180.76778
2059,34.11997226552733,-118.18928631430985,0,534964.64442
2060,34.11517598747886,-118.18985255155843,0,517214.70909
2061,34.06891061109368,-118.18776835773147,3,1940256.37624
2062,34.08822388393326,-118.18780843941545,7,872343.43094
2063,34.08018474970196,-118.18482953085102,12,1300790.68598
2064,34.10694711554744,-118.18557069194142,38,1437922.80489
2065,34.09788202622432,-118.1838821287176,1,991213.21816
2066,34.122507379201124,-118.18178599949978,4,968103.92744
2067,34.08870824237776,-118.17854083525725,1,440474.72276
2068,34.09480719872153,-118.17514207638288,0,876249.09398
2069,34.06579219179006,-118.17191750485173,34,1266505.31008
2070,34.085172553686725,-118.17390093771394,1,439136.90564
2071,34.118731477683745,-118.17418697771208,13,1328603.61047
2072,34.08082798533248,-118.17379220810867,0,368153.61974
2073,34.07565182402137,-118.17111240779289,6,1605356.00113
2074,34.071857365072944,-118.16773000140802,1,446434.7534
2075,34.08656360104958,-118.16465571780583,2,886117.06741
2076,34.094929136968815,-118.16449120459521,2,926288.48252
2077,34.22923994209959,-118.2205337136942,3,2827763.3216
2078,34.21884008412687,-118.21599719937102,4,1494969.75855
2079,34.19325069161584,-118.19703839356157,57,7425736.6531
2080,34.206226568071564,-118.19500143857518,53,2608224.28525
2081,34.2183957159124,-118.19328853472075,39,7516762.5637
2082,34.16213409202578,-118.1776129777389,27,6805199.64733
2083,34.13408184254081,-118.17485225475302,13,2840233.31074
2084,34.208962736503445,-118.17587600203301,18,4206974.87616
2085,34.10496116883158,-118.16991929454848,11,2180252.91747
2086,34.15827296488302,-118.16415520271265,38,2208551.35288
2087,34.17643193579855,-118.16072991123961,36,2482477.21547
2088,34.186660982312944,-118.16096659203755,12,1818535.91294
2089,34.109411366460634,-118.16137478290247,10,1138078.3328
2090,34.12988651884424,-118.15819837061602,13,1883520.25475
2091,34.1405776128529,-118.1589227213536,36,1735079.84796
2092,34.05529891367248,-118.15982560061028,56,2940051.89197
2093,34.11940776867497,-118.15634577727023,53,2373605.66911
2094,34.19438539493305,-118.15772326272798,6,1314432.43428
2095,34.162513240688185,-118.15682231232005,32,1660513.53924
2096,34.07111086565064,-118.1549396644307,26,1814313.51441
2097,34.20862628774178,-118.15443807665082,8,4972062.31425
2098,34.06544311597431,-118.15068196061075,24,898061.05412
2099,34.10573933918261,-118.15370170373764,11,1074964.50241
2100,34.090922800561906,-118.15361506512718,10,1092092.41288
2101,34.08338669051382,-118.1528062278154,13,1284776.19268
2102,34.07808426833316,-118.15217949983648,4,427577.27368
2103,34.04874138022239,-118.148384631248,8,2452162.7393
2104,34.09572023674545,-118.14724006218601,8,827214.52629
2105,34.15437724188054,-118.14891682587222,31,898777.2571
2106,34.148691828901136,-118.14803710511623,40,812958.55068
2107,34.14080459616656,-118.14589308598318,14,927102.19234
2108,34.16335474502248,-118.14609647184139,5,1022699.61209
2109,34.10823499796597,-118.14492915181873,16,2112765.53099
2110,34.03762197956656,-118.13974869900977,23,1228731.72272
2111,34.065262979590095,-118.14074689955973,5,834096.07087
2112,34.08027930901739,-118.13902098296833,8,520756.93583
2113,34.17479669608006,-118.14210089505045,6,2197875.98039
2114,34.086980650745545,-118.14016117554273,6,950907.17688
2115,34.185282214062674,-118.14083273516341,6,1935309.54724
2116,34.07366054744934,-118.13934922175174,24,803403.8576
2117,34.12733535368929,-118.13928884643086,15,3156039.02609
2118,34.05862163282845,-118.13547326577907,17,1174065.88886
2119,34.13813729841642,-118.13680129459645,2,422555.24855
2120,34.14314547259451,-118.13686811035294,6,505093.92067
2121,34.15182460259767,-118.13694047199974,11,1104534.1406
2122,34.16340064146196,-118.1369964467792,0,1043355.89997
2123,34.2003961679838,-118.13660264922154,7,3208574.6078
2124,34.09564626208093,-118.13471168457372,3,887801.92388
2125,34.05065903286595,-118.13287050356821,0,1097435.51941
2126,34.04148524843971,-118.13383095156631,2,717870.46008
2127,34.10399985100467,-118.1321742324557,9,1285131.44243
2128,34.064306011164554,-118.12900117598106,1,454852.832
2129,34.06796411274468,-118.12915767364831,2,465952.34489
2130,34.087662206160765,-118.1302888755592,7,1049085.16598
2131,34.08324521976058,-118.12606269357553,7,622674.47121
2132,34.13336207697038,-118.12727854558462,0,547349.65834
2133,34.1409196555404,-118.12679861205733,10,1129956.41647
2134,34.15185525505496,-118.12689718969806,24,1332827.57501
2135,34.074307574817816,-118.12578554939584,65,1629099.07185
2136,34.16351904437842,-118.1266940945501,5,1315379.21177
2137,34.17235011634429,-118.1247007178925,3,1021664.18897
2138,34.05900704915045,-118.12199632711571,6,772883.40164
2139,34.12048033260647,-118.12078904338654,22,6256010.22626
2140,34.10123839214385,-118.12180854995248,2,1048750.03915
2141,34.066170800372205,-118.11984275374842,2,447099.26828
2142,34.08415549756167,-118.12018696486187,6,655354.27458
2143,34.09519960856278,-118.11896012156807,3,936295.9991
2144,34.1394271516249,-118.11742205702508,6,1086956.06552
2145,34.04825666525039,-118.11541315813653,2,2860085.9284
2146,34.08227102203756,-118.11275590695968,15,2183992.92426
2147,34.15192252241713,-118.11453653049402,27,1663889.61401
2148,34.05895726792303,-118.11242746875396,2,646517.56258
2149,34.18098472101813,-118.11548815983332,5,2449465.79477
2150,34.03705405939034,-118.11569564089037,8,2987578.50031
2151,34.17375188617364,-118.11133936438358,3,1942501.96442
2152,34.06645205300653,-118.11173430642958,16,766331.73567
2153,34.10816644797596,-118.11062571268948,1,1532799.68155
2154,34.16096551014801,-118.11350756296697,3,1048057.31131
2155,34.192484107696224,-118.11558530873677,4,5629683.45997
2156,34.099154336581854,-118.10693164045695,9,879995.01957
2157,34.05898185356993,-118.10376429269694,1,640314.15261
2158,34.08319343860327,-118.10397471853533,12,1205912.48749
2159,34.16556993614625,-118.10191471791553,11,2567372.17474
2160,34.15223954175007,-118.10313149698948,27,1137409.52809
2161,34.139270625738504,-118.10254817382145,2,680621.67805
2162,34.143003281602866,-118.10679411127452,3,815660.13536
2163,34.050720770336696,-118.09924053094397,11,1528180.68589
2164,34.0689731588927,-118.09884374551721,15,929807.83224
2165,34.064432846414284,-118.09874154683428,5,607960.33751
2166,34.07398317143149,-118.09865956093087,73,930545.19395
2167,34.12583623477263,-118.09947450819661,28,3498163.69381
2168,34.09345760788345,-118.09836633865537,8,1408950.66334
2169,34.10890322660179,-118.09732883685153,5,1509098.86165
2170,34.05862515104464,-118.0948588315985,3,729275.31733
2171,34.04068038018824,-118.09431661132759,9,1745415.7953
2172,34.09984003960833,-118.09446186163328,3,614790.84083
2173,34.08311537499384,-118.09286363993743,5,1861776.20959
2174,34.15374001664774,-118.09001655390806,79,2367402.65003
2175,34.14032214961483,-118.08937051745254,5,1664731.17303
2176,34.06736839480972,-118.0862593692481,13,821449.82497
2177,34.12035891281245,-118.0861167754084,4,1351275.72927
2178,34.10820740022265,-118.08500559893481,1,1237886.96197
2179,34.13742297320607,-118.08101051554583,29,2494049.60951
2180,34.08720445255026,-118.08263040512846,4,1131668.95926
2181,34.07627737934872,-118.0825367315724,21,896880.84504
2182,34.17637828193089,-118.08319239481773,8,6761587.83399
2183,34.098133900423285,-118.08153011740708,4,1570667.45754
2184,34.04919324917508,-118.08144618197443,25,3495778.12724
2185,34.058706229150836,-118.07698737231576,1,892713.85961
2186,34.06712169802701,-118.07621001792155,29,1110312.44911
2187,34.12634871273011,-118.07505219445285,6,1131245.41466
2188,34.155224661913806,-118.07517932208442,17,1798200.35576
2189,34.118031732236105,-118.07405828936659,7,1282153.75215
2190,34.10920568921865,-118.07344052230113,10,1134539.03688
2191,34.08575537538063,-118.07149651065119,17,1411581.75775
2192,34.09767921652173,-118.07110102452069,9,993213.34014
2193,34.07666285268727,-118.07085836672043,25,1134043.70963
2194,34.14037748964082,-118.07047416257457,24,1146171.19828
2195,34.05697558353052,-118.06556993641587,5,1229176.01948
2196,34.06937585282667,-118.06334646000411,43,1126039.7056
2197,34.0322037911599,-118.05899533006034,48,6674929.14842
2198,34.119621103061704,-118.0611058233347,1,1482129.55524
2199,34.11031304988298,-118.06006312762612,7,1068529.44631
2200,34.07873313922391,-118.05988427803088,14,1109887.38105
2201,34.0464838091527,-118.05849528603046,31,3198039.32747
2202,34.09275746083547,-118.05876356873017,4,1859288.51574
2203,34.127049607949935,-118.05913308802371,2,580547.9319
2204,34.06585468830652,-118.05538894732292,10,1110016.69102
2205,34.130034553301975,-118.05854885096109,9,482492.61203
2206,34.141123966668786,-118.05897624192518,18,2978096.36274
2207,34.07886932008137,-118.05321385680273,11,571665.68178
2208,34.16191919315768,-118.05330006527457,7,2942237.66281
2209,34.102309338478925,-118.05475278829367,3,2237433.82159
2210,34.0568737332691,-118.05217324885245,3,1708444.61365
2211,34.15453888763077,-118.04686999118012,18,3718763.99119
2212,34.17299535202417,-118.04857121578294,2,4742957.36901
2213,34.07707040469359,-118.04689877569297,6,799488.76429
2214,34.086824635567844,-118.04399318739135,3,1984155.77813
2215,34.05960174925969,-118.0426124876574,1,503804.76068
2216,34.09585708328865,-118.04290755424934,3,1171734.13968
2217,34.12130144499537,-118.0421453247896,8,3163477.37422
2218,34.135918367195046,-118.04293621709,16,3222333.80373
