lng1;lat1;lng2;lat2;flow/capacity;travel_time/fftt;capacity;freespeed;length;fftt
-118.21019900000039;34.183243999999846;-118.21519400000041;34.166589999999843;0.0;1.0;600.0;12.5;2354.8492382685167;188.38793906148135
-118.27942640000055;34.247555999999804;-118.27606710000052;34.246491299999818;0.50080499999999994;1.0094355209621859;6000.0;22.222222222222221;331.14345617032399;14.901455527664579
-118.27942640000055;34.247555999999804;-118.28859360000052;34.248613899999789;0.226295;1.0003933608124342;6000.0;22.222222222222221;860.51588658321907;38.723214896244862
-118.27942640000055;34.247555999999804;-118.27945120000049;34.249714299999802;0.016666666666666666;1.0000000115740741;600.0;12.5;239.42088957666371;19.153671166133098
-118.28859360000052;34.248613899999789;-118.29469620000054;34.252345599999785;0.15678883333333332;1.0000906466530395;6000.0;22.222222222222221;701.10274695272733;31.549623612872733
-118.28859360000052;34.248613899999789;-118.27942640000055;34.247555999999804;0.50247166666666665;1.0095617540911477;6000.0;22.222222222222221;860.51588658321907;38.723214896244862
-118.28859360000052;34.248613899999789;-118.28862650000053;34.250239299999784;0.44555500000000003;1.0059114843710195;600.0;12.5;180.2876083612986;14.423008668903888
-118.2730784000005;34.141168399999813;-118.27314300000052;34.142035099999802;0.43766333333333335;1.0055036640206361;600.0;12.5;96.775838446499478;7.7420670757199579
-118.2730784000005;34.141168399999813;-118.27408700000051;34.140780199999817;0.25078166666666668;1.0005933000656024;600.0;12.5;102.48922823022026;8.1991382584176211
-118.2730784000005;34.141168399999813;-118.26973960000051;34.141722499999808;1.8123333333333336;2.6182423855906691;600.0;12.5;324.51257700103196;25.961006160082558
-118.1596782000003;34.182931199999892;-118.1507989000003;34.183187299999894;0.31519999999999998;1.0014805943723621;1000.0;16.666666666666668;824.51733465136272;49.47104007908176
-118.1596782000003;34.182931199999892;-118.15968730000031;34.183857499999888;0.35120000000000001;1.002281966623191;1000.0;16.666666666666668;102.72726664934713;6.1636359989608271
-118.1596782000003;34.182931199999892;-118.16740660000035;34.183074599999891;0.33538999999999997;1.0018979802859069;4000.0;16.666666666666668;714.45144515940012;42.867086709564006
-118.1596782000003;34.182931199999892;-118.15967040000029;34.180842399999889;0.15228249999999999;1.0000806661353723;4000.0;16.666666666666668;231.64442418455721;13.898665451073432
-118.17649540000033;34.18407239999987;-118.17637790000033;34.184220499999881;0.028250000000000001;1.000000095535563;4000.0;16.666666666666668;19.672602709105448;1.1803561625463268
-118.17649540000033;34.18407239999987;-118.17403720000034;34.182559099999878;0.045700000000000005;1.000000654268572;2000.0;16.666666666666668;291.62775936487401;17.49766556189244
-118.17649540000033;34.18407239999987;-118.18031630000033;34.186317999999872;0.01;1.0000000014999999;600.0;12.5;436.52871669361548;34.92229733548924
-118.17670650000032;34.168039799999882;-118.16658240000032;34.149562399999887;0.22190000000000001;1.0003636808789429;2000.0;16.666666666666668;2320.334587045098;139.22007522270587
-118.17670650000032;34.168039799999882;-118.17673910000033;34.17146619999987;0.019;1.00000001954815;2000.0;16.666666666666668;379.99237834454698;22.799542700672816
-118.16888330000033;34.035711099999894;-118.16016900000031;34.036477499999883;0.61992124999999998;1.022153245147311;8000.0;33.333333333333336;811.444221727892;24.343326651836758
-117.84170290000004;34.001037799999985;-117.83071610000006;34.003538499999998;0.29109499999999999;1.0010770360558681;10000.0;33.333333333333336;1070.2513907149719;32.107541721449152
-117.90999930000008;33.994164299999959;-117.90541270000006;33.994066399999973;0.29918;1.0012017703652216;10000.0;33.333333333333336;423.76755719408402;12.713026715822521
-117.90999930000008;33.994164299999959;-117.90620490000008;33.993059500000001;1.0357800000000001;1.1726479169139634;1500.0;22.222222222222221;382.64264093266286;17.218918841969828
-117.97835810000011;34.011074999999998;-117.97787740000014;34.010902999999999;0.50192583333333329;1.0095202741324985;12000.0;33.333333333333336;48.314402421065068;1.4494320726319518
-118.03134380000016;34.035674399999934;-118.03126280000018;34.035637599999951;0.57683166666666663;1.0166068642416877;12000.0;33.333333333333336;8.518896138236693;0.25556688414710077
-118.05880680000021;34.041110599999939;-118.0631123000002;34.042530199999938;1.5035000000000001;1.7664873448600096;1500.0;22.222222222222221;444.09777178573273;19.984399730357975
-118.05880680000021;34.041110599999939;-118.0648351000002;34.041386599999932;1.1124700000000001;1.2297441659106867;10000.0;33.333333333333336;558.41240985209743;16.752372295562921
-118.17079330000033;34.040286199999883;-118.17071700000032;34.037470599999885;0.67633999999999994;1.0313871260644307;1500.0;22.222222222222221;312.31453035471958;14.054153865962382
-118.16994580000033;34.044986399999885;-118.17024260000034;34.044291499999879;0.48202933333333331;1.0080981371772757;1500.0;22.222222222222221;81.786536124197625;3.6803941255888932
-118.16994580000033;34.044986399999885;-118.17012320000033;34.044290999999873;0.31648333333333334;1.0015048549303802;6000.0;33.333333333333336;78.835872013320667;2.36507616039962
-118.19233190000037;34.106913299999874;-118.18761270000037;34.107886399999877;0.0;1.0;600.0;12.5;448.50190378533159;35.880152302826531
-118.19233190000037;34.106913299999874;-118.19231970000035;34.107346399999862;0.0;1.0;600.0;12.5;48.042452680479869;3.8433962144383895
-118.19233190000037;34.106913299999874;-118.19230610000034;34.105413699999865;0.0;1.0;600.0;12.5;166.3173791875293;13.305390335002343
-118.19262390000036;34.061725499999866;-118.19260260000036;34.060041799999865;0.02;1.000000024;1000.0;16.666666666666668;186.72540497035965;11.203524298221579
-118.19262390000036;34.061725499999866;-118.19715670000035;34.063689599999854;0.0;1.0;1000.0;16.666666666666668;471.80799255626124;28.308479553375673
-118.19262390000036;34.061725499999866;-118.19262950000034;34.06314369999987;0.0;1.0;1000.0;16.666666666666668;157.27314163422616;9.4363884980535691
-118.19262390000036;34.061725499999866;-118.18562700000034;34.059621899999875;0.062799999999999995;1.0000023330810919;1000.0;16.666666666666668;699.7248622622642;41.983491735735846
-118.27125790000049;34.120093499999804;-118.27177760000049;34.119056499999999;0.82866666666666666;1.0707311529600296;1500.0;22.222222222222221;221.21388093677768;9.9546246421549966
-118.27125790000049;34.120093499999804;-118.26983260000051;34.117722499999999;0.30453333333333332;1.001290121473059;1500.0;22.222222222222221;294.85112741118502;13.268300733503326
-118.17103230000033;34.143630699999882;-118.17251500000036;34.150995999999871;0.0;1.0;600.0;12.5;957.72111017510304;76.617688814008247
-118.17103230000033;34.143630699999882;-118.17096790000032;34.143559699999884;0.10174999999999999;1.0000160778854694;4000.0;16.666666666666668;9.8617756160969297;0.59170653696581577
-118.17103230000033;34.143630699999882;-118.17343820000033;34.142453799999878;0.038133333333333339;1.0000003171833181;3000.0;22.222222222222221;257.41228333942462;11.583552750274109
-118.27396360000051;34.035253099999998;-118.27814920000051;34.037171999999806;0.038433444444444444;1.0000003272868012;9000.0;22.222222222222221;441.24730231294546;19.856128604082546
-118.27396360000051;34.035253099999998;-118.27205280000051;34.034364199999807;0.059859222222222216;1.0000019258193111;9000.0;22.222222222222221;202.09459542040446;9.0942567939182002
-118.27396360000051;34.035253099999998;-118.27330040000052;34.036303299999808;0.37834333333333331;1.0030735168774565;3000.0;22.222222222222221;131.57925422646599;5.9210664401909696
-118.30900120000059;34.039935499999771;-118.30034990000057;34.039975699999779;0.22278888888888887;1.0003695433310902;9000.0;22.222222222222221;798.71728696300568;35.942277913335253
-118.30900120000059;34.039935499999771;-118.30898760000058;34.037699299999773;0.55090166666666662;1.0138161679570143;6000.0;22.222222222222221;247.99481137021542;11.159766511659694
-118.30900120000059;34.039935499999771;-118.31770320000061;34.039910999999755;0.21770800000000001;1.0003369681173759;1500.0;22.222222222222221;803.38789413986251;36.152455236293811
-118.30900120000059;34.039935499999771;-118.30902050000059;34.043561599999784;0.95817833333333324;1.1264377165429442;6000.0;22.222222222222221;402.13386584526256;18.096023963036817
-118.3089570000006;33.989138299999773;-118.30901220000058;33.930954699999766;2.64506;8.3423210542617134;1500.0;22.222222222222221;6452.6372059824607;290.36867426921077
-118.3089570000006;33.989138299999773;-118.30019560000058;33.989136099999776;3.1089133333333332;15.01282572761478;1500.0;22.222222222222221;809.35378133587619;36.420920160114427
-118.3089570000006;33.989138299999773;-118.3089276000006;33.993244999999767;2.7327133333333333;9.365031143722172;1500.0;22.222222222222221;455.50421794490296;20.497689807520633
-118.3089570000006;33.989138299999773;-118.31765110000063;33.98910369999976;4.0103400000000002;39.798598239572179;1500.0;22.222222222222221;803.18796640418316;36.143458488188244
-118.30901220000058;33.930954699999766;-118.3089570000006;33.989138299999773;2.0381666666666667;3.588511134899361;1500.0;22.222222222222221;6452.6372059824607;290.36867426921077
-118.26973960000051;34.141722499999808;-118.26980190000052;34.141845699999799;0.0066666666666666671;1.0000000002962963;600.0;12.5;14.821375325803558;1.1857100260642846
-118.26973960000051;34.141722499999808;-118.2730784000005;34.141168399999813;0.68844499999999997;1.0336952171467573;600.0;12.5;324.51257700103196;25.961006160082558
-118.26973960000051;34.141722499999808;-118.26791350000052;34.138204599999817;1.9916666666666667;3.3602493062789351;600.0;12.5;424.9209217722447;33.993673741779574
-118.25503340000046;34.106071599999815;-118.25327930000046;34.104676799999815;0.21016533333333332;1.0002926412767001;1500.0;22.222222222222221;223.85228614434374;10.073352876495468
-118.25503340000046;34.106071599999815;-118.25318490000046;34.104747899999822;0.82987999999999995;1.0711463217632835;8000.0;33.333333333333336;225.00870062894555;6.7502610188683656
-117.92685560000011;34.030062699999981;-117.9268649000001;34.029969699999981;0.01;1.0000000014999999;1000.0;16.666666666666668;10.348318378956437;0.62089910273738613
-117.92685560000011;34.030062699999981;-117.9263177000001;34.035725899999974;0.0;1.0;1000.0;16.666666666666668;629.94801132337886;37.796880679402726
-118.05521820000018;33.998914899999946;-118.0552649000002;33.999395799999938;0.010999999999999999;1.0000000021961499;4000.0;16.666666666666668;55.815821580302959;3.3489492948181772
-118.05521820000018;33.998914899999946;-118.05542460000019;33.998665499999937;0.028500000000000001;1.0000000989625093;4000.0;16.666666666666668;33.589695211190104;2.015381712671406
-118.0552649000002;33.999395799999938;-118.05521820000018;33.998914899999946;0.028500000000000001;1.0000000989625093;4000.0;16.666666666666668;55.815821580302959;3.3489492948181772
-118.0552649000002;33.999395799999938;-118.0560815000002;34.001200799999943;0.010999999999999999;1.0000000021961499;4000.0;16.666666666666668;216.49515227390219;12.989709136434131
-118.0612153000002;34.006628999999997;-118.06384720000021;34.004709699999928;1.0181866666666666;1.1612133049666775;1500.0;22.222222222222221;323.27423783997398;14.547340702798829
-118.0612153000002;34.006628999999997;-118.06693990000021;34.001421499999942;0.27934000000000003;1.0009133216956652;10000.0;33.333333333333336;785.98531971912746;23.579559591573823
-118.06486970000019;34.005117299999938;-118.0651969000002;34.005328599999935;0.92267100000000002;1.1087123144945266;1000.0;16.666666666666668;38.238110589539296;2.2942866353723574
-118.06486970000019;34.005117299999938;-118.0648482000002;34.005101799999935;0.63089800000000007;1.0237644551529994;1000.0;16.666666666666668;2.6261987034327507;0.15757192220596503
-118.0651969000002;34.005328599999935;-118.06486970000019;34.005117299999938;0.63089800000000007;1.0237644551529994;1000.0;16.666666666666668;38.238110589539296;2.2942866353723574
-118.0651969000002;34.005328599999935;-118.06682770000022;34.006111199999935;0.92267100000000002;1.1087123144945266;1000.0;16.666666666666668;174.5708071350997;10.474248428105982
-118.06546780000018;34.002847099999926;-118.0603332000002;34.007077000000002;0.18119100000000002;1.0001616730928642;10000.0;33.333333333333336;667.1904397857387;20.015713193572161
-118.06546780000018;34.002847099999926;-118.06213350000021;34.005006599999945;0.016533333333333334;1.0000000112081244;1500.0;22.222222222222221;396.65374881121261;17.849418696504568
-118.0627520000002;34.041189699999933;-118.0599509000002;34.041071399999936;0.66505700000000001;1.029344501410109;10000.0;33.333333333333336;259.19760924291927;7.7759282772875773
-118.0641756000002;34.040967000000002;-118.06417580000019;34.041228499999939;0.33125555555555558;1.0018061089371708;4500.0;22.222222222222221;28.998251528491384;1.3049213187821123
-118.06436150000019;34.042715699999931;-118.06435470000019;34.041632099999937;0.62471333333333334;1.022846220288042;4500.0;22.222222222222221;120.17372313108666;5.4078175408988995
-118.0631123000002;34.042530199999938;-118.0641858000002;34.044411199999935;1.1009666666666666;1.2203879982063066;1500.0;22.222222222222221;236.09830720335188;10.624423824150835
-118.0631123000002;34.042530199999938;-118.06418680000021;34.042807599999932;0.402532;1.0039381558894722;1500.0;22.222222222222221;109.37950028432624;4.9220775127946812
-118.06822880000018;33.998006400000001;-118.0702754000002;33.994898899999939;2.1796466666666667;4.3856000287379686;1500.0;22.222222222222221;410.37543902644006;18.466894756189802
-118.08052190000025;34.039208199999919;-118.08090100000021;34.039710999999997;0.030633250000000001;1.0000001320880594;4000.0;16.666666666666668;65.830139130415972;3.9498083478249582
-118.08052190000025;34.039208199999919;-118.08000740000021;34.038481799999929;0.075900000000000009;1.0000049780397784;4000.0;16.666666666666668;93.516980976574473;5.611018858594468
-118.08114170000023;34.038026699999925;-118.08000740000021;34.038481799999929;0.22343100000000002;1.0003738221028318;1000.0;16.666666666666668;116.76541312986376;7.0059247877918249
-118.08114170000023;34.038026699999925;-118.08189160000022;34.037912299999931;0.031;1.0000001385281501;1000.0;16.666666666666668;70.387980521152699;4.2232788312691616
-118.08114170000023;34.038026699999925;-118.08203530000024;34.038211500000003;0.14799999999999999;1.0000719677823999;1500.0;22.222222222222221;86.856675965412109;3.9085504184435451
-118.08425060000023;33.998620299999921;-118.08392700000024;34.001257899999921;0.023266666666666665;1.0000000439569885;6000.0;22.222222222222221;294.21319001666217;13.239593550749799
-118.08425060000023;33.998620299999921;-118.08457340000022;33.997937499999928;0.064533333333333331;1.0000026015228936;3000.0;22.222222222222221;83.072956937738766;3.7382830621982448
-118.08820930000024;34.004313599999918;-118.08853820000023;34.003433699999924;0.32070533333333334;1.0015867773341594;7500.0;22.222222222222221;102.19256567388796;4.5986654553249577
-118.08820930000024;34.004313599999918;-118.08771920000022;34.005000599999917;0.12880733333333333;1.0000412908302974;7500.0;22.222222222222221;88.754332831399296;3.9939449774129683
-118.08314950000023;34.004171399999926;-118.08274480000023;34.005220199999918;0.069866999999999999;1.0000035742065096;6000.0;22.222222222222221;122.17316064325254;5.4977922289463645
-118.08314950000023;34.004171399999926;-118.08333210000023;34.003591;0.066799999999999998;1.0000029867378726;6000.0;22.222222222222221;66.53426796546384;2.9940420584458729
-118.09092780000022;34.013700299999918;-118.09288850000021;34.014325699999915;0.2606;1.0006918132961153;1000.0;16.666666666666668;193.8870370638578;11.633222223831467
-118.09092780000022;34.013700299999918;-118.08582500000021;34.012110999999997;0.0566667;1.0000015466888243;1000.0;16.666666666666668;503.10846522364159;30.186507913418492
-118.09288850000021;34.014325699999915;-118.09092780000022;34.013700299999918;0.0566667;1.0000015466888243;1000.0;16.666666666666668;193.8870370638578;11.633222223831467
-118.09288850000021;34.014325699999915;-118.09305680000021;34.014363000000003;0.2606;1.0006918132961153;1000.0;16.666666666666668;16.082486515311988;0.96494919091871922
-118.09271080000022;34.035734199999915;-118.09258460000021;34.035989299999926;0.0;1.0;3000.0;22.222222222222221;336.17493711535559;15.127872170191003
-118.09271080000022;34.035734199999915;-118.09248360000022;34.035449499999999;0.97799999999999998;1.1372292463383999;1000.0;16.666666666666668;38.011485524255384;2.2806891314553228
-118.09271080000022;34.035734199999915;-118.09308120000023;34.036353199999922;0.64486699999999997;1.0259401134932242;1000.0;16.666666666666668;76.767149987686409;4.6060289992611843
-118.08647150000024;34.037532299999931;-118.07957780000021;34.039749299999933;0.69989625;1.0359936529964826;8000.0;33.333333333333336;682.999067743821;20.489972032314629
-118.08647150000024;34.037532299999931;-118.08236840000021;34.038201499999929;0.148954;1.0000738414030286;1500.0;22.222222222222221;389.3916897402525;17.522626038311362
-118.08144530000024;34.040435399999929;-118.08084280000021;34.039504799999939;0.21653333333333333;1.0003297541767289;1500.0;22.222222222222221;306.10093148644893;13.774541916890202
-118.08144530000024;34.040435399999929;-118.08090100000021;34.039710999999997;0.075900000000000009;1.0000049780397784;4000.0;16.666666666666668;94.760337460877068;5.6856202476526239
-118.08144530000024;34.040435399999929;-118.08206700000022;34.040901699999928;0.060257499999999999;1.0000019775874476;4000.0;16.666666666666668;77.250969673321819;4.6350581803993087
-118.11021510000027;33.991124399999897;-118.11150810000026;33.991853799999909;0.86045222222222217;1.0822239433690606;9000.0;22.222222222222221;144.24504017552903;6.4910268078988063
-118.11021510000027;33.991124399999897;-118.10512660000026;33.987581299999931;0.38092555555555557;1.0031582877621885;9000.0;22.222222222222221;615.38776676941598;27.69244950462372
-118.10245350000024;34.005493599999916;-118.10281450000024;34.005083199999916;0.0;1.0;600.0;12.5;56.415580362306237;4.5132464289844991
-118.10245350000024;34.005493599999916;-118.10076920000024;34.008492799999907;0.0;1.0;600.0;12.5;374.12520680491309;29.930016544393048
-118.09716710000023;34.007092999999998;-118.09872500000023;34.007758899999921;0.78346666666666664;1.0565162521337066;6000.0;22.222222222222221;161.71781065370365;7.2773014794166642
-118.09716710000023;34.007092999999998;-118.09622610000022;34.006677599999932;0.50026166666666672;1.0093946404110006;6000.0;22.222222222222221;98.357151933550526;4.4260718370097738
-118.09872500000023;34.007758899999921;-118.09716710000023;34.007092999999998;0.50026166666666672;1.0093946404110006;6000.0;22.222222222222221;161.71781065370365;7.2773014794166642
-118.09872500000023;34.007758899999921;-118.10076920000024;34.008492799999907;0.78346666666666664;1.0565162521337066;6000.0;22.222222222222221;206.50157451687113;9.2925708532592015
-118.13908730000028;33.986092799999902;-118.1382447000003;33.986043699999897;0.0;1.0;1000.0;16.666666666666668;78.167448110439949;4.6900468866263969
-118.13908730000028;33.986092799999902;-118.13857260000027;33.98659;1.8710599999999999;2.8384089121496654;1000.0;16.666666666666668;72.804873564160246;4.3682924138496144
-118.13908730000028;33.986092799999902;-118.16108560000031;33.991949899999881;0.094;1.0000117112344;1000.0;16.666666666666668;2159.0289054171312;129.54173432502787
-118.13908730000028;33.986092799999902;-118.14154980000029;33.982309899999883;2.72675;9.292253041267891;1000.0;16.666666666666668;477.7521135388684;28.665126812332101
-118.14651520000032;33.995828199999892;-118.14432780000028;33.995136599999896;0.55498833333333331;1.0142307134543576;6000.0;22.222222222222221;216.74550572170622;9.753547757476781
-118.14651520000032;33.995828199999892;-118.14648960000031;33.995532799999893;0.0;1.0;1500.0;22.222222222222221;34.576094331190667;1.5559242449035802
-118.14651520000032;33.995828199999892;-118.14753990000031;33.996171999999895;0.26436666666666669;1.0007326862471073;6000.0;22.222222222222221;102.03654606255009;4.5916445728147544
-118.14791410000031;33.999082399999892;-118.14651520000032;33.995828199999892;1.8870666666666667;2.902130161791681;1500.0;22.222222222222221;392.84482324185387;17.678017045883426
-118.14791410000031;33.999082399999892;-118.14538300000027;33.995635699999902;0.16642750000000001;1.0001150778175387;8000.0;33.333333333333336;448.99042460369361;13.469712738110807
-118.17550390000032;33.998363499999883;-118.17516850000032;33.998246699999882;1.3115000000000001;1.4437766411560096;1000.0;16.666666666666668;33.577340287859222;2.0146404172715533
-118.17550390000032;33.998363499999883;-118.17600880000033;33.998566599999869;0.67525599999999997;1.0311863871744014;1000.0;16.666666666666668;51.788037266255145;3.1072822359753083
-118.17550390000032;33.998363499999883;-118.17674800000033;33.99777749999987;0.18357500000000002;1.0001703512821261;3000.0;22.222222222222221;132.04597494052032;5.9420688723234152
-118.17481830000033;33.998700299999889;-118.17550390000032;33.998363499999883;0.169489;1.0001237819523572;3000.0;22.222222222222221;73.543725292909215;3.3094676381809149
-118.17979120000032;33.996347299999869;-118.17902000000032;33.99672949999988;0.80466666666666664;1.0628861928533631;4500.0;22.222222222222221;83.210966382645069;3.7444934872190281
-118.12797190000029;34.009643299999894;-118.12799770000026;34.009513899999909;0.0;1.0;600.0;12.5;14.546020044755071;1.1636816035804056
-118.12797190000029;34.009643299999894;-118.13115640000026;34.009970199999884;0.0;1.0;600.0;12.5;296.51496786037251;23.7211974288298
-118.12799770000026;34.009513899999909;-118.1278576000003;34.009497500000002;0.0;1.0;600.0;12.5;13.065413219337429;1.0452330575469944
-118.14989700000031;34.003877699999897;-118.15108210000028;34.003036099999896;0.0;1.0;600.0;12.5;144.49404939620283;11.559523951696226
-118.15973650000029;34.010129399999883;-118.16163520000033;34.011642199999891;0.51286874999999998;1.0103780607649628;8000.0;33.333333333333336;244.25228053843068;7.3275684161529195
-118.15973650000029;34.010129399999883;-118.16047410000033;34.011346599999889;0.0;1.0;1500.0;22.222222222222221;155.15527513016536;6.9819873808574417
-118.16163520000033;34.011642199999891;-118.16796160000033;34.014536499999878;0.83418499999999995;1.0726341341995762;8000.0;33.333333333333336;666.61162782165127;19.998348834649537
-118.13256500000027;34.015193099999898;-118.13353160000027;34.015398299999902;0.79216666666666669;1.0590687138470001;6000.0;22.222222222222221;92.114355075648717;4.1451459784041926
-118.13256500000027;34.015193099999898;-118.13000550000027;34.014673799999898;0.51347333333333334;1.0104270831001441;6000.0;22.222222222222221;243.26897904538072;10.947104057042132
-118.1421591000003;34.017215;-118.14112310000027;34.016995999999999;0.64470833333333333;1.025914593114188;6000.0;22.222222222222221;98.70071602382383;4.4415322210720722
-118.1421591000003;34.017215;-118.1431882000003;34.017427799999901;0.83719999999999994;1.0736899289390118;6000.0;22.222222222222221;97.915090588059414;4.4061790764626734
-118.18003810000033;34.019236399999883;-118.18003810000033;34.018905999999888;0.052999999999999999;1.0000011835721501;2000.0;16.666666666666668;36.639573471574991;2.1983744082944994
-118.18003810000033;34.019236399999883;-118.18003810000033;34.019890899999879;0.14730000000000001;1.0000706158590016;2000.0;16.666666666666668;72.580516708044229;4.3548310024826531
-118.18003810000033;34.019890899999879;-118.18003810000033;34.020161199999869;0.14730000000000001;1.0000706158590016;2000.0;16.666666666666668;29.974813004658188;1.7984887802794911
-118.18003810000033;34.019890899999879;-118.18003810000033;34.019236399999883;0.052999999999999999;1.0000011835721501;2000.0;16.666666666666668;72.580516708044229;4.3548310024826531
-118.17950600000032;34.018907199999873;-118.18003810000033;34.018905999999888;0.062183250000000002;1.0000022427709681;4000.0;16.666666666666668;49.134760978581411;2.9480856587148843
-118.17950600000032;34.018907199999873;-118.17893510000032;34.018911499999881;0.016750000000000001;1.0000000118072974;4000.0;16.666666666666668;52.719554473915238;3.1631732684349139
-118.17765660000033;34.018914499999873;-118.17726890000033;34.018913999999874;0.12832099999999999;1.0000406707518184;4000.0;16.666666666666668;35.800577341646424;2.1480346404987851
-118.17765660000033;34.018914499999873;-118.17893510000032;34.018911499999881;0.038450000000000005;1.0000003278510927;4000.0;16.666666666666668;118.05832550533736;7.0834995303202417
-118.13672120000027;34.033181900000002;-118.13772450000029;34.033169100000002;1.1458999999999999;1.2586295455893963;10000.0;33.333333333333336;92.640008225489538;2.7792002467646859
-118.13173790000029;34.033572999999997;-118.13672120000027;34.033181900000002;0.35835533333333336;1.0024736984022309;1500.0;22.222222222222221;462.33695305964142;20.805162887683863
-118.13173790000029;34.033572999999997;-118.13793330000027;34.033518999999899;0.030311100000000001;1.0000001266187577;3000.0;16.666666666666668;572.02229753377185;34.321337852026311
-118.17307100000032;34.023746099999876;-118.17206000000034;34.023528899999889;0.44032166666666667;1.0056386025493043;6000.0;22.222222222222221;96.408558811738885;4.3383851465282497
-118.17307100000032;34.023746099999876;-118.17395930000033;34.023916299999883;0.49681499999999995;1.0091383977732538;6000.0;22.222222222222221;84.165131688605271;3.7874309259872372
-118.17169210000033;34.030653099999881;-118.17179760000033;34.030596299999885;0.024666666666666667;1.0000000555306963;1500.0;22.222222222222221;12.126904757257492;0.54571071407658711
-118.17147520000033;34.030758099999886;-118.17169210000033;34.030653099999881;0.024666666666666667;1.0000000555306963;1500.0;22.222222222222221;23.596957195136934;1.0618630737811621
-118.17147520000033;34.030758099999886;-118.17166270000033;34.030720099999883;0.0;1.0;1500.0;22.222222222222221;17.995977172315385;0.80981897275419235
-118.16983350000032;34.04057919999989;-118.17030360000032;34.040577899999882;0.038166749999999999;1.0000003182965855;4000.0;16.666666666666668;43.398543599362718;2.6039126159617627
-118.16983350000032;34.04057919999989;-118.16919550000033;34.04058179999987;0.0424;1.0000004847911526;4000.0;16.666666666666668;58.899054255440987;3.5339432553264589
-118.17030360000032;34.040577899999882;-118.16983350000032;34.04057919999989;0.0424;1.0000004847911526;4000.0;16.666666666666668;43.398543599362718;2.6039126159617627
-118.17030360000032;34.040577899999882;-118.17055580000033;34.040574499999884;0.038166749999999999;1.0000003182965855;4000.0;16.666666666666668;23.285447110806082;1.3971268266483647
-118.13768080000028;34.051534399999909;-118.13616830000026;34.054059099999897;0.23922166666666667;1.0004912395289727;6000.0;22.222222222222221;312.85152563017834;14.078318653358027
-118.13768080000028;34.051534399999909;-118.13940250000027;34.048674699999999;0.35547166666666663;1.0023950314507735;6000.0;22.222222222222221;354.71689122751451;15.962260105238153
-118.16817430000033;34.04748249999988;-118.16994580000033;34.044986399999885;0.43698999999999999;1.0054698731406189;6000.0;33.333333333333336;323.38201833416781;9.7014605500250344
-118.16817430000033;34.04748249999988;-118.17066900000033;34.044901099999883;0.04991113333333333;1.0000009308527478;1500.0;22.222222222222221;372.27763603630325;16.752493621633647
-118.14570260000032;34.060056799999899;-118.14536060000032;34.059928199999902;0.064816499999999999;1.0000026474853354;2000.0;16.666666666666668;34.913693527015042;2.0948216116209024
-118.14570260000032;34.060056799999899;-118.15035610000029;34.055924599999891;1.1446666666666665;1.2575178889458072;1200.0;12.5;698.13750127073536;55.851000101658826
-118.14570260000032;34.060056799999899;-118.15269570000029;34.06227899999989;0.106;1.0000189371543999;1000.0;16.666666666666668;710.180817942217;42.610849076533015
-118.16427360000033;34.055446399999887;-118.16506270000033;34.057418399999889;0.31345666666666666;1.0014481091672214;6000.0;33.333333333333336;230.49590353292902;6.9148771059878698
-118.16427360000033;34.055446399999887;-118.16422020000034;34.057754499999895;0.21446666666666667;1.0003173441277924;1500.0;22.222222222222221;295.26138594421377;13.28676236748962
-118.24873890000046;34.101059299999818;-118.24747730000047;34.099265699999826;1.1035066666666666;1.2224288436005895;6000.0;33.333333333333336;230.45610469564662;6.9136831408693977
-118.24873890000046;34.101059299999818;-118.24763230000045;34.099170099999824;0.012;1.0000000031103999;1500.0;22.222222222222221;233.37165576564223;10.501724509453901
-118.3220995000006;34.154587699999759;-118.32612390000062;34.154111699999746;2.3054933333333332;5.2378613322218053;1500.0;22.222222222222221;378.24602731656415;17.021071229245386
-118.27689500000052;34.110955099999792;-118.2769763000005;34.11387209999981;0.27599999999999997;1.0008704174464;600.0;12.5;350.64977807968972;28.051982246375179
-118.27689500000052;34.110955099999792;-118.27293810000052;34.110477599999818;0.0;1.0;600.0;12.5;386.7442470430413;30.939539763443303
-118.27689500000052;34.110955099999792;-118.27487960000052;34.108917399999804;0.014666666666666668;1.0000000069409185;600.0;12.5;293.21049865048582;23.456839892038865
-118.15603440000029;34.036726099999896;-118.15965310000031;34.03669;0.94548333333333323;1.1198689689175354;12000.0;33.333333333333336;334.10632682100214;10.023189804630064
-118.04216640000017;34.069140699999942;-118.04223180000017;34.068359699999938;1.1393133333333334;1.25273417914883;1500.0;22.222222222222221;86.937625371697962;3.9121931417264086
-118.04216640000017;34.069140699999942;-118.04221030000016;34.071959899999932;0.10226857142857142;1.0000164081650778;10500.0;22.222222222222221;312.65903677816857;14.069656655017587
-118.04216640000017;34.069140699999942;-118.04631680000018;34.069949799999947;0.71645333333333339;1.0395223617925957;1500.0;22.222222222222221;395.22625268745503;17.785181370935476
-118.03748310000019;34.068289999999998;-118.03930400000019;34.068652099999937;0.5996273333333334;1.0193917473786347;1500.0;22.222222222222221;172.77103273387999;7.7746964730245995
-118.03748310000019;34.068289999999998;-118.03930460000018;34.068463699999946;0.98986800000000008;1.1440125691873702;10000.0;33.333333333333336;169.19570849726384;5.0758712549179146
